Cód. Agente;Nome Empresarial;Cód. Perfil;Sigla;jan/19;fev/19;mar/19;abr/19;mai/19;jun/19;jul/19;ago/19;set/19;out/19;nov/19;dez/19
59374;CNH INDUSTRIAL;85553;CNH INDUSTRIAL CL 514;;;;;;;0,309;0,279;0,163;0,209;0,383;0,797
59415;RETESP;69706;RETESP;;;;;;0,045;0,781;;;0,017;0,029;0,038
59416;VINAGRE BELMONT;69708;VINAGRE BELMONT;0,013;0,033;0,032;0,040;0,026;0,061;0,052;0,043;0,044;0,047;;0,013
59417;SAKURA TECH;69709;SAKURA TECH;0,054;;0,037;;;0,040;;;;0,025;0,028;0,119
59441;PCH PAU SANGUE MERCANTIL ENERG;71111;PCH PAU SANGUE I5;0,424;0,477;0,394;0,550;0,535;0,476;0,599;0,765;0,860;0,619;0,384;0,474
59443;UNASP;69747;UNASP;;0,075;;;;;;;;;;
59444;SIDOR;69748;SIDOR;;;;0,054;;;;;;;;
59451;CURTUME CUBATAO;69712;CURTUME CUBATAO;;;;0,014;;;;;;;;
59453;FABRICA VITORIA PARA;69714;FABRICA VITORIA PARA;0,007;;;;;;;;;;;
59454;CGH RIO PARDO;71031;CGH RIO PARDO I5;1,190;1,190;1,190;1,190;1,190;1,190;1,190;1,190;1,190;1,190;1,190;1,190
59458;SPLASH;69719;SPLASH;;;;0,006;;;;;;0,120;;
59459;HOTEL INTERCITY;69720;HOTEL INTERCITY;;;;0,002;;0,007;;0,005;0,008;0,007;;
59494;RP COM;69773;RP COM;24,000;6,000;1,000;;;;;;;;;
59496;COOPERFRIGU;69775;COOPERFRIGU;0,148;0,134;0,188;0,181;0,161;0,222;0,175;0,262;0,250;0,108;;0,081
59514;ECOM VAREJISTA;69830;ECOM VAREJISTA;;;;;;0,197;;;;;;
59514;ECOM VAREJISTA;86165;ECOM VAREJISTA I5;;;;;;0,347;;;;;;
59536;PINHO PAST;69868;PINHO PAST;;;;;;0,160;;;;;;
59633;MMS PLASTICOS;69964;MMS PLASTICOS;;;;;;;;0,036;0,038;;;0,061
59663;SOORO;70010;SOORO;;;;;;;;;0,380;0,342;0,218;0,239
59666;SHOP GARDEN ITAQUA;70013;SHOP GARDEN ITAQUA;;;0,084;0,102;0,054;0,065;0,071;0,045;0,049;;;0,018
59667;SHOP STA SANTA MARIA-ALIANSCE;70014;SHOP STA SANTA MARIA-ALIANSCE;;;;;;;0,051;0,046;;;;
59671;ENSINGER;69981;ENSINGER;;0,045;;;;;;0,040;0,051;;;
59690;BEST WAY;69984;BEST WAY;;;;;;;;;;;0,022;0,090
59853;GUARARAPES CONFECCOES;70178;GUARARAPES CONFECCOES;;;;;;;;;0,074;;;0,131
59853;GUARARAPES CONFECCOES;71151;GUARARAPES CL NE;3,688;;;3,636;3,958;3,727;3,763;3,975;3,742;3,434;3,729;2,762
59859;TRES RIOS ENERGIA;70246;TRES RIOS ENERGIA;4,700;4,500;3,000;3,000;4,600;4,100;18,700;11,806;10,000;0,800;;
59864;MASTERBOI PA;70251;MASTERBOI PA;;0,891;0,893;0,893;1,040;1,208;1,208;1,193;1,208;1,208;1,050;0,893
59912;CICOPLAST;70299;CICOPLAST;0,222;0,048;0,080;0,161;0,117;0,127;0,095;0,125;0,088;0,092;0,112;0,127
59913;ELETRO INDUSTRIAL;70300;ELETRO INDUSTRIAL;0,013;;;0,003;0,004;0,029;0,062;0,009;0,008;;;0,059
59991;CIACARNE ALIMENTOS;70407;CIACARNE ALIMENTOS;0,040;0,045;0,047;0,021;0,034;0,042;0,054;0,027;0,042;0,054;0,076;0,060
60030;COROAVES;70474;COROAVES;;;;;;;;0,011;0,011;;;
60030;COROAVES;83201;COROAVES CL;;;;;;;;0,044;;;;
60036;NINFA ALIMENTOS;70571;NINFA ALIMENTOS;;;0,128;0,153;0,125;0,193;0,180;0,085;;0,121;0,014;
60070;CGH FAXINAL;85305;CGH FAXINAL I5;;;;;;;;;;;;0,013
60089;LIBRAGA BRANDAO AP;74873;LIBRAGA I5;1,025;1,052;0,975;0,918;;;;;;;;
60089;LIBRAGA BRANDAO AP;74921;LIBRAGA I0;2,674;2,630;2,528;1,773;1,006;2,138;1,468;0,786;1,142;2,312;2,502;1,176
60091;FARFRI;70602;FARFRI;;;;;;;;0,012;;;;
60094;CINESYSTEM;70605;CINESYSTEM;;0,015;;0,016;0,016;0,026;0,036;0,024;0,024;;0,019;0,024
60094;CINESYSTEM;71665;CINESYSTEM N;;;;;;;;;;;0,014;0,019
60095;CARNEMI;70606;CARNEMI;;;0,167;;;;;;;;;
60095;CARNEMI;85334;CARNEMI CL SE;;;;;;;;;;;0,028;0,203
60100;SEB - SHELL ENERGY BRASIL;70612;SEB - SHELL ENERGY BRASIL;258,800;195,430;178,450;175,900;204,730;204,671;313,220;300,380;311,880;300,650;299,005;286,226
60100;SEB - SHELL ENERGY BRASIL;71552;SEB - SHELL ENERGY BRASIL I5;;;;5,000;5,000;5,000;5,000;5,000;5,000;5,000;5,000;
60102;FUNDICAO BB;70622;FUNDICAO BB;;;;;;;;;;;;0,055
60104;BSN MEDICAL;70624;BSN MEDICAL;;;;;0,266;0,229;0,204;0,176;0,130;0,059;;
60105;I5 COMERCIALIZADORA;70625;I5 COMERCIALIZADORA;3,300;1,200;1,200;4,200;6,600;3,000;;;1,000;;;
60105;I5 COMERCIALIZADORA;71621;I5 COMERCIALIZADORA I5;2,000;2,000;2,000;1,100;1,405;1,200;1,334;1,200;1,200;1,200;19,200;0,200
60106;SANTA CRUZ SUP;70636;SANTA CRUZ SUP;;;;;;;0,558;;;;;
60107;GARROTE;71521;GARROTE I5;11,716;10,405;10,367;5,396;10,143;9,722;9,861;9,861;9,861;9,861;9,862;11,071
60115;ADECOL;70648;ADECOL;;;;;;;;;;0,032;0,020;0,077
60116;GELO ARIS;70649;GELO ARIS;;;;;0,013;;;;;;;
60119;PLASTINCOLOR;70652;PLASTINCOLOR;;;;0,040;0,077;0,041;0,040;0,040;0,050;0,037;0,037;0,040
60130;SULPRINT;70661;SULPRINT;0,016;;;0,040;;0,013;0,038;0,023;0,049;;0,024;0,013
60131;PETTENATI TEXTIL;83399;PETTENATI TEXTIL CL;0,364;;;0,396;;;;;;;;
60155;FRIGORIFICO PARAISO;70697;FRIGORIFICO PARAISO;;0,030;;;;;;;;;;
60156;VALFILM NE;70698;VALFILM NE;0,468;0,412;0,510;0,307;0,473;0,407;0,510;0,510;0,510;0,510;0,509;0,683
60168;PRIMOS;70732;PRIMOS;;;;;;;;;;;0,083;
60187;CEC CANDEIAS;70774;CEC CANDEIAS;268,691;295,917;341,654;428,766;301,180;234,476;379,572;347,844;639,858;600,031;328,905;220,325
60189;UNIMART SHOPPING CAMPINAS;70801;UNIMART SHOPPING CAMPINAS;0,109;;0,054;;;;0,422;0,427;0,325;0,207;0,019;0,202
60192;SANTO INACIO IV;71522;SANTO INACIO IV I5;9,720;9,261;11,601;5,657;10,510;9,910;10,049;10,049;10,049;10,049;10,050;11,166
60193;SANTO INACIO III;71461;SANTO INACIO III I5;14,659;13,427;13,364;6,481;12,776;12,633;12,772;12,772;12,772;12,772;12,773;14,433
60203;KLOCKNER PENTAPLAST;70781;KLOCKNER PENTAPLAST;;;;;;;;;0,221;0,069;0,184;
60212;DACLANDE;70805;DACLANDE;;;;;;;;;;;;0,015
60213;PIRACANJUBA MATRIZ;70806;PIRACANJUBA MATRIZ;0,160;0,215;0,219;0,213;0,327;0,397;0,380;0,397;0,377;0,344;0,184;
60214;GL EVENTS CENTRO CONVENCOES;70841;GL EVENTS ESP;;;;;;0,375;;;;;;
60214;GL EVENTS CENTRO CONVENCOES;85631;GL EVENTS CENTRO CONVENCOES;;;;;;;;0,155;;;0,139;
60215;MINERACAO VERA CRUZ;70845;MINERACAO VERA CRUZ;0,086;;0,060;;;;;;;0,067;0,042;
60230;F M G ENERGIA;74841;F M G ENERGIA I5;1,790;1,790;1,790;1,790;1,790;1,790;1,790;1,790;1,790;1,790;1,790;1,790
60231;HOSPITAL SAO LUCAS DE SANTOS;70826;HOSPITAL SAO LUCAS DE SANTOS;;;;;;0,060;0,061;0,060;0,066;0,016;;
60232;LATEX SR;70827;LATEX SR;;;;;;;0,027;;;;;
60234;LUMEN ENERGIA;70829;LUMEN ENERGIA;50,394;9,800;3,000;0,300;0,300;0,300;0,100;0,100;10,100;0,100;0,100;1,100
60239;CAMELON MAMUT;70836;CAMELON MAMUT;0,066;0,019;;;;;;0,042;0,060;0,034;0,079;0,205
60251;HEXION QUIMICA;70862;HEXION QUIMICA;;0,178;0,060;;0,064;0,285;0,234;0,457;0,286;0,130;0,207;
60251;HEXION QUIMICA;83278;HEXION QUIMICA CL 13360;0,125;0,401;0,277;0,655;0,603;0,651;0,529;0,591;0,644;0,519;0,640;0,496
60263;DINOPLAST;70875;DINOPLAST;;;;;;;;0,030;;;;0,054
60264;INAPEL;70876;INAPEL;;;;0,074;0,044;;;0,044;;;;
60272;COPASUL MARACAJU;70908;COPASUL MARACAJU;0,036;0,020;;;;;;;0,009;0,011;0,035;0,037
60292;FISHER ENERGY;70943;FISHER ENERGY;6,720;;;2,778;;;;;;;;
60305;DINAMICA;70956;DINAMICA;0,044;0,034;0,044;0,037;0,032;0,024;0,012;;;;0,019;0,038
60307;LASA AGRO;71037;LASA AGRO I5;;;;11,889;9,200;9,200;9,200;9,200;9,200;9,200;9,200;13,290
60308;BIEHL METALURGICA;70986;BIEHL METALURGICA;;0,004;0,044;0,026;0,033;0,050;0,015;;0,018;;0,006;0,025
60309;DANTRY;71021;DANTRY;49,118;19,361;25,300;17,350;68,811;99,300;111,900;139,014;96,100;111,141;118,100;123,007
60309;DANTRY;75061;DANTRY I5;1,800;1,800;1,800;1,000;1,850;1,000;1,171;1,672;1,600;1,966;3,662;2,919
60309;DANTRY;75088;DANTRY I0;;1,000;;3,000;3,000;3,000;1,000;1,000;1,000;6,000;6,000;6,000
60311;SEAN COUROS;71001;SEAN COUROS;;;0,020;;;;;;;;;
60354;ALFA ENERGIA;71007;ALFA ENERGIA;29,900;41,000;40,300;16,750;16,700;56,900;30,400;24,900;20,400;20,400;16,500;19,900
60354;ALFA ENERGIA;71570;ALFA ENERGIA I5;7,000;7,000;7,000;7,000;7,000;7,000;7,000;7,000;7,000;7,000;7,000;7,000
60356;TUBOLIX;78041;TUBOLIX ESPECIAL;;;;;0,323;;;;;;;
60356;TUBOLIX;85858;TUBOLIX CL;;;;;;;;;0,563;;;
60383;PACIFICO MASCARENHAS;71304;PACIFICO MASCARENHAS I5;2,940;2,922;2,900;2,728;1,881;1,845;2,248;2,248;2,200;2,238;2,248;2,248
60399;IMEMBUY;71094;IMEMBUY;;;;;;;;;0,044;;0,022;0,023
60401;TERMOLAR;71096;TERMOLAR;;;;;;;;;0,118;;;0,044
60403;AMANPLAST;71099;AMANPLAST;0,098;;;;;;;;;;;
60413;QUALYTUBO;71117;QUALYTUBO;0,062;;;;;;;;;;;0,202
60416;ACETOW;71161;ACETOW;;;;;0,061;0,144;;;;;;
60432;GELICIA;71137;GELICIA;;;;0,152;;;;;;;;
60433;MAVALERIO;71139;MAVALERIO;0,020;;0,019;;0,353;0,194;0,040;0,028;0,029;0,031;0,030;0,027
60446;FRIGORIFICO PANTANAL;71155;FRIGORIFICO PANTANAL;;;;;;;;;;;0,347;
60450;PETRACOM;71167;PETRACOM;;;;6,400;3,000;10,000;2,000;4,000;15,870;7,400;14,000;16,500
60491;THERA TRADING;71213;THERA TRADING;;;53,982;21,700;23,350;32,886;46,630;51,360;43,555;71,587;103,234;67,634
60491;THERA TRADING;84109;THERA CON;24,000;46,701;;;;;;;;;;
60491;THERA TRADING;84110;THERA I5;;;1,000;3,461;15,453;16,191;20,022;9,631;10,456;14,465;22,638;25,126
60491;THERA TRADING;84112;THERA I1;;;;;;0,134;0,115;0,126;0,053;;;
60491;THERA TRADING;84113;THERA I0;;;;;;;0,672;;;;;
60492;FAV;71214;FAV;;;;0,049;0,024;0,075;0,026;;;;;
60493;PHILCO MATRIZ;71215;PHILCO MATRIZ;;;;;;;;;;;;0,005
60494;PEDREIRA NOVA FORTALEZA MATRIZ;71216;PEDREIRA NOVA FORTALEZA MATRIZ;;;;;0,015;;;;;;;
60509;UGB;71251;UGB;;;;;;;;;;;0,022;0,045
60524;CHRIS CINTOS;81431;CHRIS CINTOS CL;0,089;;;;;;;;;;;0,088
60530;EMAR;71252;EMAR;;;;;;;;;;;;0,027
60534;UTE MONTE ALEGRE MATRIZ;71307;MONTE ALEGRE MATRIZ I5;0,505;;;;;;;0,795;2,109;2,699;2,763;2,708
60550;AMPACET;71301;AMPACET;;;;;;;;;;;;0,021
60563;POLPA BRASIL;71318;POLPA BRASIL;;;0,022;;;;;;;;;
60566;NEW TEMPER NO;71325;NEW TEMPER NO;;;0,014;;;0,064;0,046;0,048;0,059;0,059;0,049;0,046
60570;G13 MADEIRAS;71343;G13 MADEIRAS;;0,031;0,036;;;0,069;0,094;0,075;0,091;0,063;0,106;0,091
60644;CGH SANTO ANTONIO;78543;CGH SANTO ANTONIO I5;0,400;0,560;0,560;0,560;0,560;0,560;0,560;0,560;0,560;0,560;0,560;0,560
60651;BON-MART;71370;BON-MART;;;;;;0,674;0,242;0,242;;0,242;;
60652;ADEL COCO;71371;ADEL COCO;;;0,028;;;;;;;;;
60677;SHOP BLUMENAU;71463;SHOP BLUMENAU;0,080;;;;;;0,150;0,147;;;0,133;
60712;SHOP JOINVILLE;71447;SHOP JOINVILLE;;;;;;;0,094;0,076;;;0,007;
60718;NATIVA MINERACAO;71453;NATIVA MINERACAO;0,262;0,245;0,309;0,236;;;;;;;0,487;0,522
60718;NATIVA MINERACAO;83783;NATIVA PRINCIPAL;0,050;0,050;0,050;0,050;0,050;;0,027;0,047;;0,050;;
60718;NATIVA MINERACAO;89854;NATIVA I1 ESPECIAL;;;;;;;;;;;0,050;0,050
60719;TERMOPOT;71454;TERMOPOT;;;;;0,079;0,078;0,045;0,110;0,126;0,092;0,019;0,047
60720;CGH SAO JOAO PA;71455;CGH SAO JOAO PA;;;;;3,990;;;;;;;
60720;CGH SAO JOAO PA;71738;CGH SÃO JOAO PA I5;2,901;3,361;2,925;2,943;3,108;1,651;1,020;0,528;0,484;0,654;1,443;2,036
60722;INOVAT FARMA;71457;INOVAT FARMA;;0,136;;;;;;;;;;
60737;LUX;76549;IPE COMERCIALIZADORA I1;;0,862;;;;;;;;;;
60737;LUX;76550;IPE COMERCIALIZADORA I5;;36,059;;;;2,019;;;;;;
60737;LUX;76551;IPE COMERCIALIZADORA I0;33,398;;;10,000;10,000;10,000;;;;;;
60737;LUX;84395;LUX;;88,400;10,900;54,627;69,857;92,093;93,621;104,083;202,800;162,700;153,950;256,899
60737;LUX;84396;LUX I5;;3,000;3,000;9,655;5,363;8,134;40,672;30,395;27,576;22,601;25,067;17,986
60737;LUX;84397;LUX I1;;;;;;;0,277;;;;;
60737;LUX;84428;LUX I0;;;;;;;6,016;;;;2,500;
60737;LUX;84697;LUX CQ I5;;;;;;;;4,000;;;;
60738;TEMPERTINS;71491;TEMPERTINS;0,054;0,030;0,040;0,042;0,040;0,028;0,040;0,034;0,042;0,040;0,042;0,060
60739;SUPER ABC CAMBUI;71492;SUPER ABC CAMBUI;;;0,102;0,198;;;;;;;;
60752;SPEED ENERGY;71504;SPEED ENERGY;;;;;;1,000;2,500;7,000;4,000;6,000;7,000;10,000
60753;BOLLHOFF;71523;BOLLHOFF;;;;;;;;;0,063;0,032;;
60756;ANDORINHA SUPERMERCADO;71545;ANDORINHA SUPERMERCADO;;;;;;;;;;0,074;;
60759;TECNOSTEEL;71548;TECNOSTEEL;0,054;0,059;0,079;0,101;0,036;0,053;0,038;0,058;0,078;0,108;0,117;0,177
60760;SUPERMERCADO FLUMINENSE;71549;SUPERMERCADO FLUMINENSE;;;;0,110;0,116;0,164;0,168;0,125;0,112;0,059;0,074;0,036
60764;FOXX URE-BA;72565;FOXX URE-BA CONV;;;10,787;15,414;12,980;8,500;8,499;8,500;8,500;8,500;8,500;8,500
60764;FOXX URE-BA;72569;FOXX URE-BA I1;11,500;11,500;11,500;11,500;11,500;11,500;11,500;11,500;11,500;11,500;11,500;11,500
60770;PROENCA;71561;PROENCA;;;;;;;0,028;0,008;0,008;;;
60770;PROENCA;84685;PROENCA ESP;;;;;0,102;0,025;0,038;0,017;;0,119;0,121;0,026
60772;METEORO;71563;METEORO;0,198;0,371;0,304;0,188;0,191;;0,236;0,316;0,262;0,000;;
60773;UNISUPER SUPERMERCADO;71564;UNISUPER SUPERMERCADO;;0,352;0,222;0,000;;;;0,153;;;;
60784;TMKT;71598;TMKT;;;;;;;;;;;0,027;0,019
60794;RCM CABOS;71615;RCM CABOS;;;;;;;0,034;0,028;0,023;0,018;;0,090
60795;IMETAME TERMELETRICA;71616;IMETAME TERMELETRICA;22,700;22,700;22,700;22,700;22,700;22,700;22,700;394,456;22,700;22,700;22,700;22,700
60807;USINA IRACEMA CL;83851;USINA IRACEMA I5;;;;;;1,900;3,000;3,000;2,000;2,500;0,836;
60814;88 ENERGIA;71630;88 ENERGIA;;;;;;;1,000;1,000;1,000;1,000;1,000;1,000
60814;88 ENERGIA;83907;88 ENERGIA I0;;;;20,000;20,000;20,000;9,000;9,000;9,000;4,000;4,000;4,000
60830;MADEIREIRA MARACANA FLORESTAL;71652;MADEIREIRA MARACANA FLORESTAL;;0,033;;;;0,054;;;0,015;0,048;;
60834;BRAND TEXTIL;71656;BRAND TEXTIL;;;;;;;;;0,025;;;
60838;SILOS AEROPORTO;71660;SILOS AEROPORTO;;;0,186;0,172;0,137;;;0,003;0,216;0,005;0,054;0,068
60840;NOVA DFL;71663;NOVA DFL;;;;;;;0,118;0,097;0,082;0,075;0,050;0,021
60842;IACANGA BIO;71829;IACANGA BIO 1LF10;11,500;11,500;13,200;17,110;16,572;16,574;19,480;19,480;19,727;19,691;22,274;27,820
60843;MAFRINORTE AL;71668;MAFRINORTE AL;;;;;;;;;;;0,055;
60844;AGROPARR;71671;AGROPARR;;0,000;;1,206;;;;;;;;
60850;SANTALUCIA;71682;SANTALUCIA;;;0,165;;;;;;;;;
60853;TECNOPLAST;71685;TECNOPLAST;0,145;;;;;0,069;0,099;0,087;0,122;0,112;0,183;0,343
60857;LEGUS;71705;LEGUS;;;0,029;0,096;0,075;0,114;0,068;0,067;0,112;0,039;0,069;
60937;UTE CONSELVAN MT;71792;UTE CONSELVAN MT;;;;;0,114;;;;;1,213;0,329;0,187
60937;UTE CONSELVAN MT;72003;UTE CONSELVAN MT I5;0,030;0,547;0,466;0,648;0,639;0,617;0,639;0,300;0,300;0,300;0,300;0,181
60947;USINA SONORA EI;78541;USINA SONORA PIE;;;;0,040;0,720;1,086;0,780;0,597;0,417;0,403;1,308;0,087
60951;NEWCOM;71823;NEWCOM;296,901;256,511;286,378;268,692;320,517;406,334;367,533;426,711;373,961;345,079;392,316;405,350
60951;NEWCOM;78921;NEWCOM I0;;1,000;1,000;7,500;7,500;7,500;1,000;1,000;1,000;1,000;2,222;1,000
60951;NEWCOM;78922;NEWCOM I5;67,605;67,666;68,809;23,150;26,198;22,860;21,749;26,773;22,031;21,979;21,955;23,008
60951;NEWCOM;78924;NEWCOM I1;1,550;1,526;1,594;8,056;1,668;1,511;1,593;1,496;1,486;2,152;1,748;1,730
60952;TRIMTEC;71825;TRIMTEC;0,019;;;;0,020;0,019;0,021;0,026;;;;
60953;CCIEN;71827;CCIEN;;;;;;;;0,026;0,081;0,084;0,080;0,130
60954;SSTO;82927;SSTO I5;;;1,640;4,640;4,640;4,640;4,640;4,640;4,640;4,640;4,640;4,640
60955;ISOPLAST;71831;ISOPLAST;;;;;;0,050;0,029;;;;;
60956;HAC JAHU;71832;HAC JAHU;;;;;;;;0,103;0,060;;0,029;0,042
60970;PCH BURITI;71812;PCH BURITI;4,108;6,374;4,863;2,403;;;;;;;;
60970;PCH BURITI;71909;PCH BURITI I5;8,530;8,530;8,530;8,530;8,530;8,530;8,531;8,531;8,531;8,531;8,531;8,531
60987;ENGETECH;71869;ENGETECH;;;0,048;;0,018;0,100;0,069;0,114;0,125;0,056;0,051;0,026
60995;PARQUE;73801;PARQUE I5;2,140;2,620;2,585;2,162;3,429;3,568;1,669;1,941;2,430;2,430;2,429;2,430
61000;LIBRELATO;71896;LIBRELATO;;;;;;;;;;0,051;;
61027;ITAENGA 2;72701;ITAENGA I5;6,720;;;;;;;2,688;15,972;15,860;15,811;13,441
61027;ITAENGA 2;72702;ITAENGA PIE;0,935;0,634;;;;;;4,366;;;3,154;11,465
61028;UEL BRILHANTE;71925;UEL BRILHANTE;42,580;42,580;51,580;43,580;46,780;42,580;42,580;42,580;305,127;103,716;145,624;120,439
61033;SMBT;71981;SMBT;;;;;;;;;0,084;0,088;0,022;
61033;SMBT;87529;SMBT CESSAO;;;;;;;;;8,432;;;
61034;FOCKINK;76970;FOCKINK I5;0,709;0,503;0,595;0,467;0,715;0,351;0,151;0,152;0,226;0,395;0,674;0,320
61035;CERCENA CL;83184;CERCENA CL;;;;;;;;;;;;0,444
61042;BID;78886;BID CONV;99,601;63,563;54,867;53,456;53,611;83,256;117,800;109,000;97,967;103,866;110,580;121,493
61042;BID;78887;BID I0;3,000;2,000;2,000;2,000;2,000;2,000;2,000;2,000;2,000;2,000;2,000;2,000
61042;BID;78888;BID I5;4,000;2,766;2,000;2,000;2,000;2,000;2,190;2,171;2,138;2,176;2,489;2,171
61042;BID;78890;BID I1;;;;;;;;;;;0,198;
61043;FRIGO ASTRA;83686;FRIGO ASTRA CONV;0,345;;;;;0,032;;;;;;
61047;TEMPO ENERGIA;72028;TEMPO ENERGIA;247,879;152,936;324,136;204,428;250,446;165,692;169,083;285,557;250,607;285,993;282,944;418,885
61047;TEMPO ENERGIA;73802;TEMPO ENERGIA I0;;;1,000;5,000;50,174;23,552;3,008;58,143;107,485;28,437;43,170;1,826
61047;TEMPO ENERGIA;73803;TEMPO ENERGIA I5;107,890;85,258;70,969;98,491;212,939;86,620;100,524;78,852;60,405;82,199;85,423;120,994
61047;TEMPO ENERGIA;73805;TEMPO ENERGIA I1;;;0,858;0,402;0,055;0,061;1,874;0,631;0,973;0,718;0,655;1,435
61047;TEMPO ENERGIA;73806;TEMPO ENERGIA CQ5;;;;;;;;7,000;5,500;4,200;8,600;
61047;TEMPO ENERGIA;75842;FUTTURA QE;;;0,446;0,793;0,570;0,726;0,737;0,781;0,607;0,755;0,763;0,858
61047;TEMPO ENERGIA;75843;FUTTURA QE I5;1,402;0,630;0,817;0,790;0,897;1,163;113,228;2,844;1,474;1,313;0,686;0,829
61048;REFRESCOS BANDEIRANTES IND;85889;REFRESCOS BAND IND CL 514;;;;;;;;0,067;;0,057;0,081;0,233
61060;CGH TAPUIRAMA;74877;CGH TAPUIRAMA I5;;0,103;0,028;0,418;0,444;0,373;0,288;0,228;0,027;;0,206;0,192
61061;TIBERINA;71973;TIBERINA;0,200;;0,200;;;;;;;;;
61062;EKOA ENERGIA;71974;EKOA ENERGIA;;;15,000;10,098;240,354;15,800;20,000;50,700;44,300;25,300;31,100;64,740
61062;EKOA ENERGIA;84120;EKOA ENERGIA I5;;;5,600;0,300;2,300;2,300;6,351;0,300;0,300;1,300;0,300;0,300
61063;VOLTA GRANDE;71975;VOLTA GRANDE;32,000;89,500;89,500;99,500;99,500;99,500;99,500;99,500;99,500;102,000;100,500;103,500
61063;VOLTA GRANDE;72179;VOLTA GRANDE COTAS;146,598;151,304;150,881;143,912;140,902;137,812;137,656;141,795;146,332;149,240;148,728;148,613
61063;VOLTA GRANDE;83764;VOLTA GRANDE I0;;30,000;30,000;30,000;30,000;30,000;30,000;30,000;30,000;30,000;30,000;30,000
61072;UTG PARNAIBA;72004;UTG PARNAIBA;0,021;;;;;;;;;;;
61085;NARDINI ENERGETICA;72845;NARDINI ENERG I5;;;;10,000;30,000;30,000;30,000;30,000;30,000;30,000;21,291;
61085;NARDINI ENERGETICA;73608;NARDINI ENERG I0;;;;;;0,009;0,009;0,009;0,009;0,009;;
61094;INTERTRIM;72081;INTERTRIM;0,014;;0,013;0,013;0,014;;;0,019;0,019;0,020;0,019;
61095;JTI LEAF;72175;JTI GSC;;;;0,062;0,010;0,081;;0,048;0,107;;0,028;0,115
61095;JTI LEAF;85673;JTI LEAF CL 514;;;;;;;;;0,861;0,780;;
61098;OMGC;76987;OMGC;100,120;66,063;74,220;123,438;138,886;100,875;86,210;73,710;59,782;50,620;50,620;59,603
61098;OMGC;76988;OMGC I5;89,014;89,299;84,020;73,476;44,621;90,938;79,771;73,496;85,130;91,000;100,351;124,884
61098;OMGC;76989;OMGC I1;1,850;1,500;;;;0,734;;;;;;
61098;OMGC;83778;OMGC I0;111,100;111,100;111,100;166,100;216,180;105,031;74,650;63,854;26,518;0,650;14,000;17,721
61098;OMGC;84060;OMGC CQ5;;;;;3,671;3,593;;;;;3,615;3,617
61099;DURMETAL;72086;DURMETAL;;;;;;;;;;;;0,018
61101;UHE SAO SIMAO;72088;UHE SAO SIMAO;354,000;315,000;303,000;319,000;359,487;255,987;241,987;222,987;236,987;249,000;293,000;267,718
61101;UHE SAO SIMAO;72178;UHE SAO SIMAO COTAS;765,475;790,259;788,158;750,312;734,617;718,127;718,289;739,239;762,261;777,604;775,081;775,292
61114;UHE MIRANDA;72071;UHE MIRANDA;57,520;57,520;57,520;57,520;57,520;57,520;57,520;57,520;57,520;57,520;57,520;57,520
61114;UHE MIRANDA;72572;UHE MIRANDA COTAS;126,000;130,045;129,682;123,692;121,105;118,575;118,295;121,851;125,751;128,251;127,810;127,711
61116;UHE JAGUARA;72073;UHE JAGUARA;98,370;98,370;98,370;98,370;98,370;98,370;98,370;98,370;98,370;98,370;98,370;98,370
61116;UHE JAGUARA;72571;UHE JAGUARA COTAS;216,781;223,740;223,115;212,810;208,359;204,007;203,524;209,644;216,353;220,654;219,896;219,725
61129;PEDREIRA INGA;72120;PEDREIRA INGA;;;;;0,042;;;0,006;0,074;0,268;0,060;0,140
61138;GO ENERGY;72131;GO ENERGY;;;;;;;;;2,073;2,775;14,365;12,002
61138;GO ENERGY;80086;GO ENERGY SUDESTE I5;8,829;4,321;3,071;3,439;7,390;4,985;4,784;5,418;5,326;5,370;5,166;5,118
61138;GO ENERGY;80088;GO ENERGY CONV;6,277;9,657;14,097;13,807;17,844;22,178;34,970;44,847;38,614;49,072;54,776;49,366
61138;GO ENERGY;85095;GO ENERGY I8;;;;;;;;0,557;0,450;0,395;0,381;0,331
61138;GO ENERGY;85115;GO ENERGY I1;;;;0,650;;;;;;;;
61139;DIAMANTE GERACAO;72132;DIAMANTE GERACAO;410,846;502,474;352,372;382,408;289,386;258,573;492,832;588,446;469,542;483,332;503,571;375,429
61141;RIOBARRA;72134;RIOBARRA;;;;;;;0,048;;;;;
61141;RIOBARRA;86706;RIOBARRA I5;;;;;;;;0,257;0,259;0,312;0,313;
61144;ALLTECH;72138;ALLTECH;0,163;;0,236;;0,148;;;;;;0,198;
61145;ANOVIS;83553;ANOVIS CL;;;;;;;;;;;0,040;
61174;UNIAO QUIMICA MATRIZ;72164;UNIAO QUIMICA MATRIZ;;;0,020;0,347;0,223;0,400;0,302;0,402;0,336;0,372;0,347;0,302
61271;FERROLENE;72302;FERROLENE;;;;;;;;;0,154;0,129;;
61310;GUIGUEL;72361;GUIGUEL;0,093;;;0,050;0,019;;;;;;0,092;0,162
61390;AGEL MAT;72504;AGEL MAT;;;;;;;;;;;;0,528
61392;GABOARDI;72506;GABOARDI;;;0,048;0,043;;0,043;;;;;;
61395;VIFRIO;72603;VIFRIO;;;;;;;;0,014;0,011;;;0,009
61397;GPS;82783;GPS;;;2,784;;;;;;;1,000;;4,570
