Cód. Agente;Nome Empresarial;Cód. Perfil;Sigla;jan/20;fev/20;mar/20;abr/20;mai/20;jun/20;jul/20;ago/20;set/20;out/20;nov/20;dez/20
50214;VERDE 4A;59510;VERDE 4A I5;20,806;19,828;20,115;31,519;18,647;18,251;17,917;18,252;19,153;19,879;20,446;21,753
50214;VERDE 4A;90428;VERDE 4A I5 B;;;;;;;;;;;;1,372
50215;CRISTALANDIA II;58976;CRISTALANDIA II;334,728;;;;;;;;;;;
50215;CRISTALANDIA II;70252;CRISTALANDIA II I5;26,881;27,246;25,056;26,735;26,151;16,939;17,546;17,288;18,295;19,072;16,711;13,914
50215;CRISTALANDIA II;97046;CRISTALANDIA III I5;;;;;;13,242;13,718;13,961;14,204;13,906;12,334;12,074
50216;UTE CURITIBA ENERGIA;58977;UTE CURITIBA ENERGIA;;;;;1,064;0,900;;;;;;0,224
50216;UTE CURITIBA ENERGIA;60856;UTE CURITIBA ENERGIA I1;6,331;6,293;6,275;7,501;7,495;7,501;7,495;7,495;7,501;7,495;7,501;7,495
50216;UTE CURITIBA ENERGIA;68809;UTE CURITIBA ENERGIA I5;0,329;0,296;0,299;0,294;0,303;0,286;0,259;0,278;0,288;0,313;0,352;0,370
50217;UTE SANTA CANDIDA II;59483;UTE SANTA CANDIDA II I5;22,800;22,800;22,800;72,661;22,800;22,800;22,800;22,800;22,800;22,800;22,800;22,800
50217;UTE SANTA CANDIDA II;71936;UTE SANTA CANDIDA II I5 B;18,255;25,910;;;;;;;;;;
50218;MARIZA;58982;MARIZA;0,035;0,026;;0,025;;;;;;;;
50219;MULTIOPTICA;58983;MULTIOPTICA;;;;0,434;0,358;;;;;;;
50219;MULTIOPTICA;71385;MULTIOPTICA S;;;;0,164;0,024;;;;;;;
50220;RONDOPAR;59004;RONDOPAR;0,386;0,317;0,237;0,381;0,268;0,201;0,216;0,183;0,186;0,253;0,368;0,317
50232;INDIAVAI;59167;INDIAVAI I1;25,501;24,983;25,028;24,880;24,322;25,048;24,748;23,971;24,196;24,944;24,350;26,733
50234;ALTO JAURU;59166;ALTO JAURU I1;18,961;19,381;19,510;19,293;18,808;19,658;19,636;19,204;19,335;19,513;19,596;19,683
50236;SETA;59031;SETA;;;0,105;;0,159;;;;;;0,182;0,215
50246;HEINEKEN;59090;HEINEKEN;;;;;;;;;;;0,019;0,200
50246;HEINEKEN;63953;HEINEKEN S;;;;;;;;;;;0,069;0,250
50246;HEINEKEN;85354;HEINEKEN NE CL;;;0,513;;0,449;;0,102;;;;;
50249;CONFLUENCIA;59093;CONFLUENCIA;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
50255;OMBREIRAS;59168;OMBREIRAS I5;27,921;29,563;27,991;30,358;27,377;25,759;29,634;28,317;25,301;25,516;26,524;26,922
50270;KRUMENAUER;59053;KRUMENAUER;;;;0,043;0,070;0,056;0,024;0,027;;;;
50272;WIGGA;59055;WIGGA;0,036;0,050;;0,128;;;;;;0,063;0,086;0,022
50273;XALINGO;59056;XALINGO;0,023;;0,108;;;;;;;;;
50275;PELESMINUANO;85753;PELESMINUANO CL;0,250;0,102;0,363;;0,191;0,375;0,155;0,184;;0,067;0,183;0,204
50276;GOBBA;59059;GOBBA;;;;;0,058;;;;;;;
50290;CONTROIL;59064;CONTROIL;;;0,093;0,222;0,027;0,014;;;;;;
50291;ICL CAJATI;59065;ICL CAJATI;0,021;0,099;;;;0,266;0,138;0,341;0,151;0,136;0,038;
50292;ERPLASTI;59068;ERPLASTI;;;0,094;0,020;0,057;;;;;;;
50292;ERPLASTI;96246;ERPLASTI CL;;;;;;0,064;0,079;0,107;0,256;0,200;0,161;0,249
50293;HIPPER FREIOS;59069;HIPPER FREIOS;;0,154;0,951;;;;;;;;;
50311;BELAGRICOLA;59095;BELAGRICOLA;;0,097;;0,125;0,122;0,126;0,996;0,956;0,035;0,457;0,393;0,087
50330;SANEN;59104;SANEN;0,046;;;;;;;;;;;
50331;SANTA HELENA IND;59105;SANTA HELENA IND;;;0,202;;;;;;;0,067;0,042;
50333;GRANJA PINHEIROS;59107;GRANJA PINHEIROS;;;;;0,077;0,079;;0,100;;;;
50334;SANCHEZ CANO;74005;SANCHEZ CANO CL;0,588;;0,509;1,739;1,723;1,223;0,053;0,140;;;;
50336;BOULEVARD SHOP BAURU;86765;BOULEVARD SHOP BAURU CL;;;;0,382;0,286;0,186;0,321;0,199;0,132;0,066;0,039;
50350;CASSOL;59124;CASSOL;;;0,265;0,407;0,233;;;;;;;
50354;MASTER AGRO;59136;MASTER AGRO;;0,024;;0,025;;;;0,028;;;;
50354;MASTER AGRO;96815;MASTER AGRO I0;;;;;1,910;;;;;;;
50355;MK QUIMICA;59137;MK QUIMICA;0,015;;0,034;0,031;0,030;0,038;0,037;0,040;0,031;;;0,014
50362;CVI;59170;CVI;;0,187;0,300;0,486;0,077;0,021;0,202;0,215;0,097;0,169;0,219;
50363;SERRANOPOLIS;59176;SERRANOPOLIS;;;;;;;;;;;3,021;
50363;SERRANOPOLIS;70821;SERRANOPOLIS I5;;;;0,222;1,451;2,440;2,539;2,340;2,098;2,137;2,521;0,961
50364;TIBAGI;68445;TIBAGI I5;20,813;20,785;20,905;20,885;20,635;20,443;20,413;20,293;20,454;20,672;20,725;20,773
50365;AGRIMIG;85465;AGRIMIG CL;;;0,401;0,357;0,321;0,253;0,299;0,223;;;;
50372;NUTRIFRANGO;59149;NUTRIFRANGO;;;;;0,098;0,042;0,099;0,173;0,031;0,063;0,064;
50375;SHOPPING ROYAL PLAZA;59152;SHOPPING ROYAL PLAZA;;;;;;;;0,322;0,239;0,239;0,246;0,212
50376;TEXTIL CRISTINA;59153;TEXTIL CRISTINA;;;;0,148;;0,092;0,028;0,028;;;;
50377;ALTESO;59154;ALTESO;;;;;;;;;0,219;;;
50377;ALTESO;63139;ALTESO I5;2,192;1,705;0,874;1,360;0,680;2,671;0,587;1,335;0,694;1,947;2,714;0,952
50379;HJ MALHAS;85381;HJ MALHAS CL;;;;0,338;0,480;0,041;;;;;;
50382;SHOP GOIABEIRAS;85361;SHOP GOIABEIRAS CL;0,202;0,167;;;;;0,725;;;;;
50383;DEMORE;59188;DEMORE;0,121;0,106;0,134;0,163;0,109;0,063;0,034;0,058;0,008;0,020;0,021;0,105
50385;PCH MAFRAS;59175;PCH MAFRAS I5;3,030;3,030;3,030;3,030;3,030;3,030;3,023;3,030;3,030;3,030;3,030;3,030
50386;COPOBRAS;59490;COPOBRAS MG;;;;;0,758;0,417;0,403;;;0,068;;
50386;COPOBRAS;62341;COPOBRAS PB;;;0,036;;0,573;0,139;0,134;;;;;
50390;PROPAPER;59204;PROPAPER;0,022;0,221;;0,105;0,330;0,556;0,520;0,455;0,316;0,057;0,229;0,102
50392;RAIZESRJ;59208;RAIZESRJ;;;;0,038;0,159;;;;;;;
50393;KLEINER SCHEIN;59216;KLEINER SCHEIN;0,036;0,021;0,039;;0,032;;;;;;;
50401;MYRTOS;60603;MYRTOS I5;16,851;16,807;16,851;16,851;16,851;16,851;16,851;16,851;16,851;16,826;16,851;16,851
50402;NEUGEBAUER INATIVO;85877;NEUGEBAUER LIVRE;0,038;;;0,735;0,617;0,254;0,204;0,423;0,376;0,247;0,278;0,082
50410;TEX CARD;59244;TEX CARD;0,142;0,017;0,164;0,500;0,404;0,225;0,069;0,078;0,045;;;0,081
50431;SECRETARIO ENERGIA;59308;SECRETARIO ENERGIA;;;;;;;;;;;;0,054
50431;SECRETARIO ENERGIA;71154;SECRETARIO ENERGIA I5;1,400;1,400;1,400;1,400;1,400;1,400;1,400;1,400;1,400;1,400;1,400;1,400
50454;GRAMATURA;59348;GRAMATURA;0,098;0,056;0,220;0,387;0,310;0,410;0,328;0,202;0,219;0,170;0,088;0,315
50456;FERMAG;59350;FERMAG;0,023;;;;;;;;;;;
50460;IUB;59360;IUB;0,038;;;;;;;;;;;
50494;TEMASA;90965;TEMASA CL;;;0,080;;;;;;;;;
50495;CPFL SAO BENEDITO;64344;CPFL SAO BENEDITO I5;14,610;11,212;8,984;10,026;15,041;17,891;20,399;21,631;21,388;20,587;18,600;16,251
50497;TEXTIL APUCARANA;81619;TEXTIL APUCARANA CL;;;0,166;;;;;;;;;
50504;RAFITEC;85776;RAFITEC CL;;;;;;;;;;;;0,677
50511;CPFL CAMPOS DOS VENTOS V;62355;CPFL CAMPOS DOS VENTOS V I5;10,455;7,907;5,717;6,858;11,143;13,782;16,556;18,103;19,171;16,971;14,390;12,251
50512;CPFL SAO DOMINGOS;60395;CPFL SAO DOMINGOS I5;11,652;8,827;6,795;8,170;11,781;14,380;16,354;17,462;17,087;16,364;14,920;13,043
50513;CPFL CAMPOS DOS VENTOS I;60346;CPFL CAMPOS DOS VENTOS I I5;11,559;8,540;6,386;8,004;12,052;14,476;16,605;17,598;18,547;16,807;15,297;13,307
50514;CPFL VENTOS DE SAO MARTINHO;64329;CPFL VENTOS DE SÃO MARTINHO I5;7,220;5,208;4,069;4,511;6,823;8,838;10,344;11,655;11,518;11,153;9,717;8,402
50515;CPFL SANTA MONICA;64328;CPFL SANTA MONICA I5;13,692;10,404;8,000;9,441;13,660;16,702;18,852;20,350;20,131;19,070;17,150;15,135
50516;CPFL SANTA URSULA;64345;CPFL SANTA URSULA I5;14,838;11,564;9,292;10,433;14,809;17,736;19,719;21,183;20,659;20,129;17,874;16,061
50517;CPFL VENTOS DE SANTO DIMAS;60338;CPFL VENTOS DE SANTO DIMAS I5;14,816;11,688;9,123;10,423;15,539;18,267;20,730;22,054;21,772;21,045;19,097;16,763
50518;CPFL CAMPOS DOS VENTOS III;62354;CPFL CAMPOS DOS VENTOS III I5;10,883;7,994;5,784;7,001;11,415;13,771;16,955;18,690;19,762;17,305;14,862;12,385
50519;SAUDALI;59425;SAUDALI;;;0,034;;;;;;;;;
50530;PARANATEX;59437;PARANATEX;;;;0,316;;;;;;;;
50531;SC BAY MARKET;59438;SC BAY MARKET;;;;;;;;0,088;0,139;;;
50551;BR ENERGIAS;64907;BR ENERGIAS I0;;;;;;;2,527;0,258;;0,081;0,083;0,136
50551;BR ENERGIAS;64910;BR ENERGIAS I5;54,405;54,336;53,780;54,024;54,381;54,156;54,681;54,302;55,204;30,862;30,641;30,677
50553;IDEIAS VIDROS;59471;IDEIAS VIDROS;;;;;0,050;;;;;;;
50570;CATACARAU;59484;CATACARAU;;;;;;;;;;;1,278;
50570;CATACARAU;68746;CATACARAU I5;6,734;3,036;1,901;2,529;5,247;7,203;10,468;15,207;19,381;16,066;15,128;15,392
50571;MUFFATO;59570;MUFFATO S;0,810;0,632;0,941;2,917;3,629;3,333;3,629;2,984;0,833;0,175;;0,001
50571;MUFFATO;59571;MUFFATO SE;1,103;1,149;1,075;1,389;1,478;1,500;1,478;1,546;1,111;0,995;0,618;0,433
50574;AMBAR ENERGIA;59489;AMBAR ENERGIA;;;;;;;31,021;75,580;;;;
50602;BELLO ABATEDOURO;71260;BELLO ELDORADO;;;0,301;0,301;0,301;0,272;0,246;0,285;0,230;0,121;0,150;0,243
50602;BELLO ABATEDOURO;73021;FRANGO OURO 1;0,535;;;;;;;;;;;
50602;BELLO ABATEDOURO;88248;BELLO ITAPUI;;;;0,074;0,120;0,085;0,118;0,140;0,114;0,061;0,095;0,049
50611;HAVAN COMERCIALIZADORA;59492;HAVAN COMERCIALIZADORA;;;;11,600;;2,000;3,850;4,190;;;;
50611;HAVAN COMERCIALIZADORA;60227;HAVAN COMERCIALIZADORA I5;9,069;8,981;7,267;17,871;17,332;17,491;12,193;6,275;7,599;;;
50612;CGH MARTINUV;83642;CGH MARTINUV I5;1,637;1,820;1,785;1,617;1,498;1,345;1,179;16,236;1,010;0,976;0,976;1,227
50614;E M ENERGETICA;70084;E M ENERGETICA I5;3,465;3,523;3,524;3,402;3,281;3,253;3,182;3,230;3,312;3,373;3,437;3,461
50616;PETRORECONCAVO;64255;PETRORECONCAVO II;;;0,644;0,702;2,097;1,628;2,121;3,243;3,000;3,056;2,608;2,500
50618;SUDPLY;59499;SUDPLY;0,082;0,022;;;0,097;0,022;;;0,067;0,067;0,071;0,104
50618;SUDPLY;85836;SUDPLY LIVRE;0,232;0,056;;;0,389;0,058;;;0,041;0,041;0,044;
50622;BELLO RACAO;59546;BELLO RACAO;;0,753;0,301;0,301;0,301;0,268;0,231;0,286;0,178;0,121;0,220;0,243
50624;VILLAGRES STAGTD;83503;VILLAGRES STAGTD CL 13360;0,674;;;;0,290;0,237;;;;;;
50631;FAURECIA SJP;59565;FAURECIA SJP;;;;0,596;0,459;0,245;0,183;0,148;;;;
50650;ADM BRASIL;87488;ADM BRASIL G SE;1,193;1,237;0,329;0,370;0,367;0,432;0,512;0,736;0,496;0,206;;
50654;BENEX;59591;BENEX;;;0,059;;;;;;;;;
50691;BREMBO MG;59645;BREMBO MG;;;;0,424;0,453;0,284;0,229;0,106;0,109;;;
50692;FLEXIBAG;59647;FLEXIBAG;;;;0,079;;;;;;;;
50696;EOLICA OURO VERDE;59890;EOLICA OURO VERDE I5;13,184;13,171;13,210;13,222;13,222;13,210;13,146;13,107;13,094;13,082;13,094;13,120
50697;EOLICA CACIMBAS;59921;EOLICA CACIMBAS I5;10,197;10,187;10,217;10,227;10,227;10,217;10,167;10,138;10,128;10,118;10,128;10,148
50698;EOLICA SANTA MONICA;59922;EOLICA SANTA MONICA I5;9,991;9,981;10,010;10,020;10,020;10,010;9,962;9,933;9,923;9,913;9,923;9,943
50701;FTG;59656;FTG;;;;;;;;;;;;0,013
50704;BETTANIN;85502;BETTANIN CL 514;;0,013;;0,179;0,216;;;;;;;
50705;SANDENE;59660;SANDENE;;;1,023;;;;;;;;;
50706;ATLAS;59661;ATLAS;;0,007;;0,560;0,065;;;;;;;
50708;SANREMO;59663;SANREMO;;0,009;;0,233;0,094;;;;;;;
50710;PATIO BATEL;59625;PATIO BATEL;;;1,024;;;;;;;0,064;0,068;0,075
50713;IND RIO DESERTO;85362;IND RIO DESERTO CL;0,067;;;;;;;;;;;
50714;PLM MAT;59629;PLM MAT;;;;;;;;0,109;;;;
50714;PLM MAT;86883;PLM MAT CL;0,168;0,177;0,219;0,278;0,281;0,152;0,370;;;;;
50715;EOLICA ESTRELA;59920;EOLICA ESTRELA I5;14,008;13,994;14,035;14,049;14,049;14,035;13,967;13,926;13,913;13,899;13,913;13,940
50732;LUME;59667;LUME;;;;1,736;1,344;0,125;;0,296;;;;
50732;LUME;86052;LUME CL;;;;;;3,601;;;;;;
50734;CARTONALE;59669;CARTONALE;0,139;0,115;0,115;0,114;0,477;0,187;0,437;0,073;;;;
50736;MOVAL MAT;85722;MOVAL MAT CL 514;;;;1,284;0,472;;;;;;;
50750;MAKRO ATACADISTA;59765;MAKRO ATACADISTA;2,688;3,000;3,000;3,694;5,487;5,222;6,226;6,696;6,611;6,285;6,439;6,300
50750;MAKRO ATACADISTA;96719;MAKRO;;;;;3,151;;;;;;;
50751;BAZZE;59767;BAZZE;0,240;0,236;0,275;0,306;0,269;0,226;0,212;0,194;0,198;0,170;0,170;0,251
50757;PLASC;59775;PLASC;0,030;0,097;0,156;0,101;0,094;0,156;0,353;0,202;0,200;0,203;0,188;0,170
50758;NTN ROLAMENTOS;59776;NTN ROLAMENTOS;;;;;0,328;0,190;0,054;0,011;;;;
50760;ALFAGRES;59784;ALFAGRES;;;;0,819;;0,403;;;;;;
50760;ALFAGRES;95644;ALFAGRES I5;;;;;1,055;;;;;;;
50762;ACOFORJA;87757;ACOFORJA CL 514;;;;0,099;0,188;0,084;0,062;;;;;
50763;AGUA CLARA;75781;AGUA CLARA I5;22,749;24,511;17,286;16,720;16,025;15,684;15,397;15,685;19,460;17,083;17,130;16,825
50768;CINPAL CIA;59793;CINPAL CIA;;0,502;;;;0,443;0,220;0,712;0,609;0,976;0,884;0,828
50772;SHOPPING GUARARAPES;85824;SHOPPING GUARARAPES CL 514;0,096;0,153;0,717;0,418;;0,165;0,215;0,025;;;0,315;0,196
50773;ZANINI;59754;ZANINI;;;;0,139;0,047;;;;;;;
50777;MAGNESITA MINERACAO;59759;MAGNESITA MINERACAO;;;;;;5,000;2,350;1,700;1,855;1,000;4,889;2,950
50785;SHOP MAIA;59876;SHOP MAIA;0,665;0,664;1,138;1,772;1,674;1,265;1,089;1,004;0,818;0,362;0,451;0,647
50787;RANCHARIA;60663;RANCHARIA PALMAS;0,025;0,349;0,362;0,386;0,316;;0,076;0,142;0,056;0,095;0,117;0,263
50787;RANCHARIA;83685;RANCHARIA CONV;;;;;;1,492;;;;0,051;;
50788;EATALY;59879;EATALY;;;;0,278;0,228;0,167;0,148;0,672;0,111;0,094;0,139;0,121
50803;ATLAS SCHINDLER;59809;ATLAS SCHINDLER;0,110;0,096;0,101;0,125;0,121;0,111;0,108;0,141;0,111;0,117;0,104;0,074
50806;METAL CANDEIA;59812;METAL CANDEIA;;0,072;0,065;;;;;;;;;
50807;SIL FIOS E CABOS CL;61170;SIL FIOS E CABOS CL;;;;1,091;0,388;0,201;0,166;0,142;0,088;0,151;;
50807;SIL FIOS E CABOS CL;88107;SIL FIOS E CABOS CL 514;;;;;;;0,007;0,063;0,020;0,046;;
50807;SIL FIOS E CABOS CL;97521;SIL FIOS E CABOS T;;;;;;0,103;;;;;;
50809;PIONEIRA MATRIZ;59816;PIONEIRA MATRIZ;;0,014;0,336;;;;;;;;;
50813;METALSA;83348;METALSA CL 13360;;;;;;;;;;0,484;0,319;0,199
50813;METALSA;95707;METALSA CL;;;;1,105;1,156;1,193;1,148;1,141;1,133;;;
50814;KAPAZI;59886;KAPAZI;;;;0,231;;;;;;;;
50823;PANASONIC;85375;PANASONIC CL;;;;0,434;0,422;;;;;;0,022;0,116
50827;MSC;59948;MSC;;0,031;;;;;0,146;0,110;0,077;0,051;0,042;0,017
50827;MSC;94714;MSC CE;;;;0,140;0,404;0,622;;;;;;
50829;ANTEX;71631;ANTEX CL S;;;;;0,192;0,062;;;;;;
50831;CERAMICA ALMEIDA;86641;CERAMICA ALM UN2 EI;;;;;;;;0,163;0,157;0,162;0,136;
50831;CERAMICA ALMEIDA;86642;CERAMICA ALM UN3 EI;;;;;;;;0,509;0,484;0,497;0,249;
50831;CERAMICA ALMEIDA;86643;CERAMICA ALM UN1 EI;0,686;0,620;0,954;;;1,384;0,726;0,004;0,005;0,008;0,003;0,003
50831;CERAMICA ALMEIDA;86644;CERAMICA ALMEIDA EI T;;;;2,529;2,527;;;;;;;2,496
50868;FINANCIAL CENTER;59926;FINANCIAL CENTER;;;;;0,076;;;;0,054;0,078;0,102;0,059
50869;EMPLAL NE;69105;EMPLAL NE CL;;;;0,089;;0,189;;;;;;
50875;ARIM COMPONENTES;59939;ARIM COMPONENTES;0,114;0,065;0,095;0,246;0,098;0,107;0,117;0,114;0,113;0,112;0,110;0,041
50878;SEPE GERACAO;59942;SEPE GERACAO;2,058;0,407;;;;;;;;;;
50878;SEPE GERACAO;60165;SEPE GERACAO I5;6,795;6,782;6,782;6,782;6,782;6,649;6,782;6,782;7,397;6,782;6,768;6,782
50878;SEPE GERACAO;86569;SEPE GERACAO INCENTIVADA;1,468;2,435;0,601;1,188;1,977;2,203;2,101;1,827;3,578;3,603;3,326;1,323
50879;POLO SHOPPING;85769;POLO SHOPPING CL 514;;0,021;;0,845;0,727;;;0,053;;;;
50882;PAJEU;59969;PAJEU;0,090;0,134;0,198;;;0,153;0,154;0,062;;;;
50885;TAPUIAS;61378;TAPUIAS I5;1,300;1,300;1,300;1,300;1,300;1,300;1,300;1,300;1,300;1,300;1,300;1,300
50890;MADETEC;59951;MADETEC;;;;0,036;;;;;;;;
50893;CVPSC;59956;CVPSC;0,086;0,116;;;;;0,578;0,501;0,415;0,295;0,406;0,422
50893;CVPSC;97629;CVPSC T;;;;;;1,769;;;;;;
50894;DELTA 3 II;69611;DELTA 3 II I5;15,070;12,700;12,700;12,700;12,700;14,100;12,700;15,570;16,700;18,340;18,129;14,605
50894;DELTA 3 II;83767;DELTA 3 II I0;;;;;;;;0,900;;;;
50895;DELTA 3 III;69632;DELTA 3 III I5;19,153;18,400;18,700;18,600;18,500;19,870;21,430;18,420;12,800;13,710;12,800;12,800
50912;CATERPILLAR BRASIL;59986;CATERPILLAR BRASIL;0,311;0,261;0,218;0,395;0,410;0,443;0,340;0,432;0,363;0,347;0,297;0,327
50913;TESTA III;65218;TESTA III I5;10,934;10,583;10,307;10,282;10,558;10,583;10,307;11,537;12,014;12,265;12,089;11,850
50913;TESTA III;83777;TESTA III I0;2,232;1,600;0,600;;;;;1,650;2,100;5,950;6,650;4,500
50914;DELTA 3 I;59989;DELTA 3 I;2,561;;;;;;;;;;;
50914;DELTA 3 I;69631;DELTA 3 I I5;21,030;12,400;12,400;12,400;12,400;15,200;12,400;17,430;19,400;20,395;20,207;12,400
50914;DELTA 3 I;83766;DELTA 3 I I0;;;;;;;;1,800;;;;
50917;DELTA 3 IV;69612;DELTA 3 IV I5;13,581;13,598;13,570;13,469;13,473;13,487;13,503;13,494;13,522;13,585;15,879;18,076
50917;DELTA 3 IV;83769;DELTA 3 IV I0;4,084;1,300;;;;0,700;;1,601;2,145;7,300;6,600;
50918;DELTA 3 V;69613;DELTA 3 V I5;23,994;22,691;23,176;23,046;22,723;25,895;19,980;19,492;20,530;20,880;20,681;20,542
50924;DELTA 3 VI;69609;DELTA 3 VI I5;24,444;23,800;23,630;23,530;23,330;26,530;12,800;13,950;12,800;12,800;12,800;12,800
50929;DELTA 3 VII;60004;DELTA 3 VII;;1,500;1,500;1,500;1,500;1,500;1,500;1,500;1,500;1,500;1,500;1,500
50929;DELTA 3 VII;69630;DELTA 3 VII I5;13,500;13,500;13,500;13,500;13,500;13,500;13,500;13,500;13,500;13,500;14,180;18,095
50929;DELTA 3 VII;83772;DELTA 3 VII I0;3,820;;0,350;;;;;;0,926;5,900;5,000;
50939;SINTO ATIBAIA;60019;SINTO ATIBAIA;0,804;;1,266;2,048;;0,588;1,255;1,229;0,657;0,548;0,460;0,380
50941;MINERACAO VEIGA;60021;MINERACAO VEIGA;;;;0,145;;;;;;;;
50944;BEIRARIOMT;60064;BEIRARIOMT;;;0,004;;;;;;;;;
50949;GUABIJU;60069;GUABIJU;;;;;;;0,049;;0,008;;;
50954;METAFILM;60039;METAFILM;1,250;1,250;1,016;1,250;1,011;1,019;1,128;1,075;0,961;1,388;0,680;
50971;M DIAS BRANCO - GME;71043;M DIAS BRANCO - GME CL;0,060;;0,057;0,057;;;0,058;0,066;0,028;;;
50972;JOSAPAR ITAQUI;60046;JOSAPAR ITAQUI;;;;;2,015;2,026;2,005;;;;;
50973;M DIAS BRANCO - MUCURIPE;60047;M DIAS BRANCO - MUCURIPE;0,055;0,052;0,109;0,053;0,027;;0,055;0,060;0,064;0,598;0,642;0,571
50977;SHOPPING LIGHT;60052;SHOPPING LIGHT;;;0,774;2,315;2,339;1,931;1,546;1,415;0,918;0,638;0,542;0,278
50979;ALPARGATAS;60054;ALPARGATAS;;;0,076;0,443;;;;;;;;
50979;ALPARGATAS;65790;ALPARGATAS CL;0,181;0,248;1,095;1,814;;;;;;0,107;0,297;
50979;ALPARGATAS;81184;ALPARGATAS STA RITA CL;;;;0,100;;;;;;;;
50979;ALPARGATAS;81185;ALPARGATAS C GRANDE CL;0,420;;1,525;3,788;;;0,243;;;;;
50981;FCE ENERGIA;60056;FCE ENERGIA;30,000;16,000;20,000;39,000;25,000;17,000;108,000;107,000;140,000;60,000;122,983;103,528
50983;UVA;60058;UVA;;;0,124;0,312;0,298;0,238;0,179;0,186;0,181;0,191;0,214;0,120
50986;KARINA PISOS;60062;KARINA PISOS;0,101;0,091;0,101;0,347;;0,063;0,047;0,047;;0,027;0,031;0,034
50986;KARINA PISOS;85350;KARINA PISOS CL;0,370;0,269;0,780;1,319;1,075;0,243;0,195;0,195;0,090;0,108;0,097;0,128
50987;SC HORTOLANDIA;60063;SC HORTOLANDIA;;;;0,155;0,138;0,190;0,220;0,143;0,077;0,033;0,030;0,067
50988;SC VALINHOS;60104;SC VALINHOS;;;;0,088;0,081;0,162;0,171;0,132;0,073;0,040;0,043;0,046
50994;C CE BRASPET;92897;O CE BRASPET;0,880;0,913;0,942;0,747;0,868;0,717;0,792;0,913;0,913;0,902;0,793;0,836
51002;SUCORRICO;60082;SUCORRICO;;;;;0,014;0,007;;;;;;
51002;SUCORRICO;86899;SUCORRICO CL;;;;;0,146;0,439;;;;;;
51005;PERFILEVE;60085;PERFILEVE;;;0,083;0,235;0,122;0,173;0,145;0,122;0,100;0,101;0,092;0,269
51007;TP PNEUS SANTO ANDRE;60087;TP PNEUS SANTO ANDRE;;;2,021;3,657;2,051;0,750;1,488;;;;;
51031;VARZEA GRANDE SHOPPING;91751;VARZEA GRANDE SHOPPING CL;0,025;0,167;0,485;;;;;;;;;
51032;MIDIOGRAF;60108;MIDIOGRAF;;;;0,064;0,063;0,038;;;;;;
51040;SINOBRAS;60118;SINOBRAS;16,949;13,877;18,880;17,958;33,563;21,775;22,558;21,662;20,886;21,521;20,558;20,130
51051;ECOFRIGO;90491;ECOFRIGO CL;;;0,058;0,052;0,138;0,032;;0,039;;;;
51062;MIRVI BRASIL;81629;MIRVI CL;0,083;3,462;3,405;3,981;3,861;3,752;3,369;3,577;3,773;0,122;0,120;0,105
51063;TINTAS KILLING;60143;TINTAS KILLING;;;;0,044;0,034;;;;;;;
51064;L M HOTEIS;60164;L M HOTEIS;;;0,045;;;;;;;;;
51080;ARGON;60159;ARGON;196,550;239,850;277,352;192,303;183,338;206,049;257,950;250,350;252,050;251,120;272,681;237,410
51080;ARGON;62845;ARGON I5;31,949;30,200;29,594;27,740;29,397;26,744;27,403;27,098;29,723;29,555;31,900;29,679
51080;ARGON;62866;ARGON I0;10,000;16,000;10,000;;2,000;;;;;;;
51083;SIMOLDES;60162;SIMOLDES;0,493;0,159;0,507;1,128;0,552;0,554;0,583;0,565;0,208;0,177;0,208;0,215
51084;SPAL;60163;SPAL;;;;0,031;;0,002;;;;;;
51084;SPAL;62315;SPAL MARILIA;;;;0,350;;0,027;;;;;;
51084;SPAL;62316;SPAL PORTO REAL;0,764;0,770;0,773;0,108;0,683;0,683;0,760;0,762;0,757;0,750;0,757;0,750
51084;SPAL;62317;SPAL CG;0,477;0,085;0,144;0,732;0,319;0,325;0,305;0,276;0,185;0,157;0,174;0,152
51084;SPAL;65619;SPAL BH;;;;0,045;;0,003;;;;;;
51084;SPAL;65999;SPAL MOGI;;;;0,050;;0,004;;;;;;
51084;SPAL;73383;SPAL SANTO ANGELO;0,550;0,550;0,548;0,039;0,308;0,363;0,419;0,496;0,545;0,386;0,480;0,541
51084;SPAL;76143;SPAL MOGI ESTANCIA;;;;0,051;;0,005;;;;;;
51084;SPAL;76144;SPAL JURUBATUBA;;;;0,037;;0,002;;;;;;
51084;SPAL;76145;SPAL SUMARE;;;;0,018;;0,001;;;;;;
51084;SPAL;76146;SPAL SANTOS;;;;0,008;;0,001;;;;;;
51084;SPAL;83868;SPAL MARINGA CL;;;0,157;0,389;;;;;;;;
51084;SPAL;83869;SPAL ANTONIO CARLOS CL;0,380;0,450;0,669;1,348;;;0,112;;0,253;;;0,067
51084;SPAL;85940;SPAL CURITIBA CL;;;0,134;0,328;;;;;;;;
51084;SPAL;86464;PORTO ALEGRE;0,289;0,463;1,046;1,273;0,636;0,287;0,350;0,177;0,878;0,474;0,132;0,506
51084;SPAL;92321;SPAL CG 2;;0,355;0,360;0,515;0,245;0,348;0,455;0,456;0,307;0,276;0,279;0,237
51090;UTE WD;60186;UTE WD;;;;0,463;;;;;;;;
51090;UTE WD;62153;UTE WD I5;0,001;0,001;0,003;15,000;28,028;28,028;30,448;28,028;28,028;28,029;21,433;9,183
